Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,SVN-775,12897156,need straightforward way to control subdirectory access,,kfogel,Major,Closed,Fixed,01/Jul/02 13:34,27/Oct/18 16:42,
Task,SVN-428,12896809,"libsvn_repos should handle repos creation, not libsvn_fs",,kfogel,Major,Closed,Fixed,10/Aug/01 22:34,27/Oct/18 16:42,
Bug,SVN-475,12896856,mod_dav_svn needs to un-xml-escape log messages,,kfogel,Major,Closed,Fixed,31/Aug/01 01:24,27/Oct/18 16:42,
Bug,SVN-432,12896813,wc update code needs to be sensitive to binary files,,kfogel,Major,Closed,Fixed,13/Aug/01 15:34,27/Oct/18 16:42,
Task,SVN-515,12896896,GUI client development,,sussman,Major,Closed,Fixed,04/Oct/01 17:50,27/Oct/18 16:42,
Task,SVN-734,12897115,need to tighten 'cp' behaviors,,sussman,Major,Closed,Fixed,13/Jun/02 13:44,27/Oct/18 16:42,
New Feature,SVN-676,12897057,WANTED: `svn info' subcommand,,cmpilato,Major,Closed,Fixed,16/Apr/02 13:22,27/Oct/18 16:42,
Bug,SVN-392,12896773,error messages don't show the error name,,kfogel,Major,Closed,Fixed,17/May/01 20:41,27/Oct/18 16:42,
Improvement,SVN-489,12896870,Accept both \ and / path separator on Windows,,brane,Major,Closed,Fixed,06/Sep/01 21:27,27/Oct/18 16:42,
Bug,SVN-538,12896919,SVN_WC_ADM_DIR_NAME not valid name for repository,,subversion-importer,Major,Closed,Fixed,23/Oct/01 15:41,27/Oct/18 16:42,
Bug,SVN-500,12896881,"""svn status"" doesn't show add/del scheduling info for dirs, unless -v",,kfogel,Major,Closed,Fixed,01/Oct/01 15:32,27/Oct/18 16:42,
Bug,SVN-543,12896924,*rej files left after restoring,,subversion-importer,Major,Closed,Fixed,29/Oct/01 22:05,27/Oct/18 16:42,
Bug,SVN-681,12897062,'svn rm --force DIR' needs better documentation,,sussman,Major,Closed,Fixed,17/Apr/02 13:16,27/Oct/18 16:42,
Bug,SVN-484,12896865,mod_dav_svn must abort failed update txns,,sussman,Major,Closed,Fixed,05/Sep/01 18:04,27/Oct/18 16:42,
Bug,SVN-633,12897014,all committing actions should allow $EDITOR,,kfogel,Major,Closed,Fixed,19/Feb/02 18:36,27/Oct/18 16:42,
Bug,SVN-593,12896974,svn_client_commit gives bogus value to committed_* variable when no commit is happened,,subversion-importer,Major,Closed,Fixed,08/Jan/02 07:20,27/Oct/18 16:42,
Bug,SVN-710,12897091,find_apr.m4 and find_apu.m4 out of date warning by autogen.sh,,subversion-importer,Major,Closed,Fixed,24/May/02 19:28,27/Oct/18 16:42,
Bug,SVN-585,12896966,"""svn status -u"" should always show repos revision",,kfogel,Major,Closed,Fixed,30/Dec/01 01:43,27/Oct/18 16:42,
New Feature,SVN-668,12897049,"~/.subversion/config file for diff option, editor, security, etc",,kfogel,Major,Closed,Fixed,11/Apr/02 17:03,27/Oct/18 16:42,
Bug,SVN-728,12897109,buglets in python test system,,sussman,Major,Closed,Fixed,11/Jun/02 16:18,27/Oct/18 16:42,
Bug,SVN-483,12896864,apr_dir_read is buggy?,,sussman,Major,Closed,Fixed,04/Sep/01 18:22,27/Oct/18 16:42,
Task,SVN-400,12896781,commit tests needed,,kfogel,Major,Closed,Fixed,12/Jun/01 19:28,27/Oct/18 16:42,
New Feature,SVN-664,12897045,Managing mods to external software impossible,,subversion-importer,Major,Closed,Duplicate,08/Apr/02 20:47,27/Oct/18 16:42,
Bug,SVN-439,12896820,svn diff on non Subversion controlled file dumps core,,subversion-importer,Major,Closed,Fixed,15/Aug/01 05:12,27/Oct/18 16:42,
New Feature,SVN-672,12897053,CVSWeb-like fuctionality,,subversion-importer,Major,Closed,Fixed,13/Apr/02 02:18,27/Oct/18 16:42,
Bug,SVN-552,12896933,Backdating with mods and deletes considered harmful,,cmpilato,Major,Closed,Fixed,06/Nov/01 14:09,27/Oct/18 16:42,
Bug,SVN-499,12896880,fix status output by handling absent files locally when updating,,kfogel,Major,Closed,Fixed,28/Sep/01 17:50,27/Oct/18 16:42,
Bug,SVN-700,12897081,'svn merge' anchor/target problems,,sussman,Major,Closed,Abandoned,06/May/02 16:01,27/Oct/18 16:42,
Bug,SVN-447,12896828,need clearer error message in out-of-date case,,kfogel,Major,Closed,Duplicate,16/Aug/01 21:37,27/Oct/18 16:42,
Bug,SVN-722,12897103,"Store log messages in UTF-8, converting from client locale",,kfogel,Major,Closed,Duplicate,09/Jun/02 17:02,27/Oct/18 16:42,
Task,SVN-642,12897023,svn_fs__string_read() needs minor reworking.,,cmpilato,Major,Closed,Fixed,05/Mar/02 22:58,27/Oct/18 16:42,
Bug,SVN-777,12897158,'svn log' bombs out if any arg is unversioned,,subversion-importer,Major,Closed,Fixed,02/Jul/02 03:26,27/Oct/18 16:42,
Task,SVN-470,12896851,"need right fix in mod_dav.c:dav_handler(), or somewhere else",,kfogel,Major,Closed,Fixed,30/Aug/01 23:05,27/Oct/18 16:42,
Bug,SVN-381,12896762,Greg Stein sez checkout of nested file over net gets error,,kfogel,Major,Closed,Fixed,07/May/01 19:00,27/Oct/18 16:42,
Bug,SVN-550,12896931,"Add foo, commit, delete foo, commit, fails in ra_local",,cmpilato,Major,Closed,Duplicate,05/Nov/01 20:52,27/Oct/18 16:42,
New Feature,SVN-507,12896888,svn rdiff,,sussman,Major,Closed,Duplicate,04/Oct/01 17:33,27/Oct/18 16:42,
Bug,SVN-718,12897099,"'svn log file:///"" is broken",,sussman,Major,Closed,Fixed,06/Jun/02 22:22,27/Oct/18 16:42,
Bug,SVN-623,12897004,Cannot compile subversion-r909 on MacOSX,,subversion-importer,Major,Closed,Cannot Reproduce,08/Feb/02 00:39,27/Oct/18 16:42,
Bug,SVN-430,12896811,db recovery itself returns recovery error,,kfogel,Major,Closed,Fixed,13/Aug/01 03:42,27/Oct/18 16:42,
Bug,SVN-688,12897069,client tries to open the same repository more than once,,brane,Major,Closed,Fixed,24/Apr/02 12:20,27/Oct/18 16:42,
Task,SVN-456,12896837,authentication system cleanups,,kfogel,Major,Closed,Fixed,20/Aug/01 15:58,27/Oct/18 16:42,
Bug,SVN-551,12896932,Specifing wrong file to svn commit -F causes core dump,,subversion-importer,Major,Closed,Fixed,06/Nov/01 02:23,27/Oct/18 16:42,
Bug,SVN-539,12896920,Windows build of r300 fails with link errors,,subversion-importer,Major,Closed,Fixed,24/Oct/01 18:39,27/Oct/18 16:42,
Bug,SVN-463,12896844,rewrite commit path on server side,,kfogel,Major,Closed,Fixed,24/Aug/01 15:18,27/Oct/18 16:42,
Improvement,SVN-643,12897024,"Subversion should install headers into a subdir, in a way that will allow parallel installs in the future.",,subversion-importer,Major,Closed,Fixed,06/Mar/02 21:18,27/Oct/18 16:42,
Improvement,SVN-774,12897155,[PATCH] avoid early exit when acting on some non-versioned files,,subversion-importer,Major,Closed,Fixed,01/Jul/02 03:30,27/Oct/18 16:42,
Bug,SVN-596,12896977,svn diff fails silently when the diff binary is missing,,rooneg,Major,Closed,Fixed,08/Jan/02 23:30,27/Oct/18 16:42,
Improvement,SVN-654,12897035,switch our NodeRevID representation,,gstein,Major,Closed,Fixed,12/Mar/02 23:04,27/Oct/18 16:42,
Bug,SVN-687,12897068,assertion failure entries.c:fold_scheduling:1314,,philipm,Major,Closed,Fixed,24/Apr/02 11:35,27/Oct/18 16:42,
Bug,SVN-541,12896922,i18n chars in filenames cause checkout problems,,subversion-importer,Major,Closed,Duplicate,29/Oct/01 03:43,27/Oct/18 16:42,
Bug,SVN-451,12896832,commit output scarily wrong,,kfogel,Major,Closed,Fixed,17/Aug/01 00:51,27/Oct/18 16:42,
Task,SVN-615,12896996,"text editor invoked via system() call, should be svn_io_run_cmd?",,kfogel,Major,Closed,Fixed,28/Jan/02 17:22,27/Oct/18 16:42,
Bug,SVN-609,12896990,diff_tests.py number 4 fails over ra_dav (server diffs?),,philipm,Major,Closed,Fixed,23/Jan/02 00:25,27/Oct/18 16:42,
Bug,SVN-542,12896923,timestamps not always working,,kfogel,Major,Closed,Fixed,29/Oct/01 21:50,27/Oct/18 16:42,
Bug,SVN-641,12897022,problems committing an added property,,kfogel,Major,Closed,Cannot Reproduce,04/Mar/02 20:33,27/Oct/18 16:42,
Bug,SVN-564,12896945,./configure - diffutils does not contain GNU patch,,subversion-importer,Major,Closed,Fixed,26/Nov/01 22:39,27/Oct/18 16:42,
Task,SVN-506,12896887,svn export needs tests,,sussman,Major,Closed,Fixed,04/Oct/01 17:31,27/Oct/18 16:42,
Bug,SVN-387,12896768,bug in nested wc deletions,,cmpilato,Major,Closed,Duplicate,11/May/01 17:09,27/Oct/18 16:42,
Bug,SVN-679,12897060,'svn mv dir1 dir2' fails upon commit.,,sussman,Major,Closed,Fixed,17/Apr/02 13:10,27/Oct/18 16:42,
Bug,SVN-698,12897079,'svn co' using the original URL fails on subdirectories,,philipm,Major,Closed,Fixed,05/May/02 14:46,27/Oct/18 16:42,
Bug,SVN-526,12896907,invoke diff on Windows correctly (may be APR issue),,subversion-importer,Major,Closed,Cannot Reproduce,12/Oct/01 21:36,27/Oct/18 16:42,
Bug,SVN-567,12896948,server returns 500 in place of 404 (not found),,kfogel,Major,Closed,Fixed,27/Nov/01 22:31,27/Oct/18 16:42,
Bug,SVN-580,12896961,svn mv does not rm file.,,subversion-importer,Major,Closed,Fixed,06/Dec/01 20:23,27/Oct/18 16:42,
Bug,SVN-598,12896979,"""svn status <nonexistent-file>"" fails to give an error",,kfogel,Major,Closed,Fixed,09/Jan/02 16:27,27/Oct/18 16:42,
Bug,SVN-646,12897027,"When svn:keywords changes, the local working copy doesn't",,subversion-importer,Major,Closed,Fixed,11/Mar/02 22:30,27/Oct/18 16:42,
Improvement,SVN-582,12896963,fix svnlook so commit emails show copies as copies,,cmpilato,Major,Closed,Fixed,17/Dec/01 21:44,27/Oct/18 16:42,
Bug,SVN-607,12896988,svn diff -r <some number here> fails if a directory is missing,,rooneg,Major,Closed,Fixed,21/Jan/02 03:22,27/Oct/18 16:42,
Task,SVN-519,12896900,upgrade to latest autoconf/libtool,,sussman,Major,Closed,Fixed,04/Oct/01 18:02,27/Oct/18 16:42,
Bug,SVN-594,12896975,svn commit in clean working copy crashes,,subversion-importer,Major,Closed,Fixed,08/Jan/02 07:26,27/Oct/18 16:42,
Bug,SVN-446,12896827,svn import should be doing binary file detection too,,kfogel,Major,Closed,Fixed,16/Aug/01 21:24,27/Oct/18 16:42,
Bug,SVN-461,12896842,"""working copy locked"" errors occuring unnecessarily",,kfogel,Major,Closed,Fixed,20/Aug/01 20:59,27/Oct/18 16:42,
Bug,SVN-588,12896969,network interruption during update corrupted wc,,philipm,Major,Closed,Fixed,03/Jan/02 20:17,27/Oct/18 16:42,
Bug,SVN-452,12896833,"commit author showing as ""anonymous""",,kfogel,Major,Closed,Fixed,17/Aug/01 00:54,27/Oct/18 16:42,
Bug,SVN-537,12896918,Dav props don't work on root dir.,,subversion-importer,Major,Closed,Fixed,22/Oct/01 19:18,27/Oct/18 16:42,
Bug,SVN-675,12897056,svn cp -r WC WC should do more work,,subversion-importer,Major,Closed,Fixed,15/Apr/02 22:26,27/Oct/18 16:42,
Bug,SVN-697,12897078,'svn cp URLpath WCpath' gives checkout feedback,,philipm,Major,Closed,Fixed,03/May/02 20:08,27/Oct/18 16:42,
Bug,SVN-629,12897010,configure --with-berkeley-db=/opt/sparc-solaris/db-4 fails,,blair,Major,Closed,Won't Fix,10/Feb/02 05:35,27/Oct/18 16:42,
Bug,SVN-627,12897008,"svn proplist should show only names, propget only values",,kfogel,Major,Closed,Fixed,08/Feb/02 20:02,27/Oct/18 16:42,
Bug,SVN-2062,12898445,Confusing behaviour with 'import',,subversion-importer,Major,Closed,Cannot Reproduce,29/Sep/04 08:45,27/Oct/18 16:41,
Improvement,SVN-2065,12898448,Cannot set svn:eol-style property for non text/* mime-type files,,subversion-importer,Major,Closed,Fixed,01/Oct/04 06:02,27/Oct/18 16:41,
Bug,SVN-1686,12898069,[PATCH] Factor out the default log message code,,subversion-importer,Major,Closed,Won't Fix,06/Jan/04 12:29,27/Oct/18 16:41,
Bug,SVN-1459,12897842,tab-completion in svnshell.py,,subversion-importer,Major,Closed,Fixed,04/Aug/03 11:47,27/Oct/18 16:41,
Bug,SVN-1864,12898247,Merging moved files,,subversion-importer,Major,Closed,Duplicate,17/May/04 18:41,27/Oct/18 16:41,
Improvement,SVN-1708,12898091,svn export should also export single file,,subversion-importer,Major,Closed,Fixed,19/Jan/04 17:26,27/Oct/18 16:41,
Bug,SVN-1527,12897910,fix for -g switch missing from CFLAGS,,subversion-importer,Major,Closed,Fixed,20/Sep/03 14:47,27/Oct/18 16:41,
Bug,SVN-854,12897235,svn revert . in a directory scheduled for addition breaks working copy,,subversion-importer,Major,Closed,Fixed,08/Aug/02 15:03,27/Oct/18 16:41,
Bug,SVN-1805,12898188,path/to/repos in chapter 5 of Subversion book,,subversion-importer,Major,Closed,Fixed,24/Mar/04 15:01,27/Oct/18 16:41,
Bug,SVN-1666,12898049,If apr and apr-util includes are in different locations then bindings do not compile,,subversion-importer,Major,Closed,Fixed,22/Dec/03 21:23,27/Oct/18 16:41,
Bug,SVN-907,12897288,filenames containing ampersand characters don't work,,philipm,Major,Closed,Fixed,27/Sep/02 16:07,27/Oct/18 16:41,
Improvement,SVN-977,12897358,no support for 'svn diff -rBASE:HEAD',,sussman,Major,Closed,Fixed,08/Nov/02 12:53,27/Oct/18 16:41,
Bug,SVN-1180,12897561,"Specify external editor on command line for ""svn propedit""?",,subversion-importer,Major,Closed,Fixed,11/Mar/03 13:28,27/Oct/18 16:41,
Bug,SVN-1029,12897410,'svn cp wc URL' regression failure,,sussman,Major,Closed,Fixed,07/Dec/02 14:05,27/Oct/18 16:41,
Bug,SVN-1153,12897534,commit fails if $EDITOR missing,,subversion-importer,Major,Closed,Fixed,25/Feb/03 11:57,27/Oct/18 16:41,
Bug,SVN-1250,12897632,vc-svn: CVS version of Emacs has incompatible vc-diff-switches-list,,subversion-importer,Major,Closed,Fixed,19/Apr/03 13:04,27/Oct/18 16:41,
Bug,SVN-1794,12898177,Recursive propset corrupt WC,,subversion-importer,Major,Closed,Fixed,17/Mar/04 18:59,27/Oct/18 16:41,
Bug,SVN-2003,12898386,[PATCH] Brazilian Portuguese translation,,subversion-importer,Major,Closed,Fixed,14/Aug/04 04:22,27/Oct/18 16:41,
Bug,SVN-1629,12898012,Periodic failure when performing recursive propset.,,subversion-importer,Major,Closed,Fixed,05/Dec/03 19:28,27/Oct/18 16:41,
Bug,SVN-1086,12897467,eol-style update doesn't update timestamp,,philipm,Major,Closed,Fixed,13/Jan/03 22:44,27/Oct/18 16:41,
Improvement,SVN-994,12897375,merge could allow overriding of binary-MIME-type check,,subversion-importer,Major,Closed,Fixed,15/Nov/02 18:00,27/Oct/18 16:41,
Bug,SVN-1337,12897720,store-password=yes does not work,,subversion-importer,Major,Closed,Fixed,28/May/03 07:04,27/Oct/18 16:41,
Bug,SVN-992,12897373,ls on directory in svnshell.py is crashing,,subversion-importer,Major,Closed,Cannot Reproduce,15/Nov/02 09:48,27/Oct/18 16:41,
Bug,SVN-1016,12897397,pass expat info from apr-util to Neon,,subversion-importer,Major,Closed,Duplicate,26/Nov/02 17:59,27/Oct/18 16:41,
Bug,SVN-1997,12898380,svnadmin dump/verify outputs raw UTF-8 to stderr,,ehuelsmann,Major,Closed,Fixed,12/Aug/04 20:22,27/Oct/18 16:41,
Improvement,SVN-896,12897277,filter contents of log messages and special props,,brane,Major,Closed,Fixed,11/Sep/02 09:13,27/Oct/18 16:41,
Bug,SVN-1263,12897645,Fix SWIG binding for svn_node_kind_t *,,subversion-importer,Major,Closed,Fixed,25/Apr/03 12:28,27/Oct/18 16:41,
Improvement,SVN-1114,12897495,hide .svn on windows XX properly,,subversion-importer,Major,Closed,Fixed,25/Jan/03 17:15,27/Oct/18 16:41,
Bug,SVN-1437,12897820,new perl typemaps,,subversion-importer,Major,Closed,Fixed,23/Jul/03 19:00,27/Oct/18 16:41,
Bug,SVN-2054,12898437,svn log --stop-on-copy doesn't always stop on copy (FSFS),,cmpilato,Major,Closed,Fixed,16/Sep/04 13:55,27/Oct/18 16:41,
Improvement,SVN-1657,12898040,Orphaned unversioned files should not be an errorful state and should be moved out of the way automatically,,subversion-importer,Major,Closed,Cannot Reproduce,18/Dec/03 18:14,27/Oct/18 16:41,
Bug,SVN-1266,12897648,ssl-authorities-file not documented in book,,blair,Major,Closed,Fixed,25/Apr/03 19:12,27/Oct/18 16:41,
Bug,SVN-817,12897198,SVN builds APR but doesn't use it,,subversion-importer,Major,Closed,Cannot Reproduce,25/Jul/02 19:36,27/Oct/18 16:41,
Improvement,SVN-1202,12897584,Make diff+merge more intelligent for certain binary files,,subversion-importer,Major,Closed,Duplicate,24/Mar/03 12:33,27/Oct/18 16:41,
Improvement,SVN-1079,12897460,use better fulltext names for conflicts,,sussman,Major,Closed,Fixed,09/Jan/03 17:46,27/Oct/18 16:41,
Bug,SVN-1277,12897659,filename with ':' breaks co on Windows,,subversion-importer,Major,Closed,Won't Fix,30/Apr/03 18:38,27/Oct/18 16:41,
Improvement,SVN-1536,12897919,Move command-line specific code out of libsvn_subr,,brane,Major,Closed,Won't Fix,24/Sep/03 01:23,27/Oct/18 16:41,
Improvement,SVN-1829,12898212,Make svn cp update wholly contained svn:externals,,subversion-importer,Major,Closed,Duplicate,09/Apr/04 08:29,27/Oct/18 16:41,
Bug,SVN-1969,12898352,svn blame broken on windows 2000,,subversion-importer,Major,Closed,Fixed,22/Jul/04 22:50,27/Oct/18 16:41,
Bug,SVN-1367,12897750,path handling problems in copy,,subversion-importer,Major,Closed,Fixed,22/Jun/03 17:03,27/Oct/18 16:41,
Bug,SVN-1727,12898110,make mailer.py handle propchanges,,subversion-importer,Major,Closed,Fixed,02/Feb/04 13:27,27/Oct/18 16:41,
Bug,SVN-1027,12897408,Not checking for err return from svn_cl__edit_externally,,subversion-importer,Major,Closed,Fixed,07/Dec/02 00:54,27/Oct/18 16:41,
Bug,SVN-1896,12898279,[libsvn_fs_fs] Fix 'Directory not empty' error when removing committed txn,,subversion-importer,Major,Closed,Fixed,27/May/04 06:06,27/Oct/18 16:41,
Improvement,SVN-845,12897226,support copying a WC file to a WC file scheduled for deletion,,subversion-importer,Major,Closed,Fixed,01/Aug/02 23:56,27/Oct/18 16:41,
Bug,SVN-1059,12897440,svn merge is segfaulting comparing two svn: URLs,,subversion-importer,Major,Closed,Fixed,02/Jan/03 15:57,27/Oct/18 16:41,
Task,SVN-1139,12897520,ra_dav does not handle 404 properties correctly,,gstein,Major,Closed,Duplicate,17/Feb/03 03:33,27/Oct/18 16:41,
Bug,SVN-1261,12897643,show scheme+host in error messages,,subversion-importer,Major,Closed,Fixed,25/Apr/03 12:17,27/Oct/18 16:41,
Bug,SVN-948,12897329,Future-proofing 'svn status' output with a --describe option,,kfogel,Major,Closed,Won't Fix,25/Oct/02 15:17,27/Oct/18 16:41,
Improvement,SVN-1080,12897461,Diff on 2 url's is showing only relative path in diff -L option,,subversion-importer,Major,Closed,Fixed,10/Jan/03 07:27,27/Oct/18 16:41,
Bug,SVN-799,12897180,bad merge feedback,,gstein,Major,Closed,Fixed,16/Jul/02 10:40,27/Oct/18 16:41,
Bug,SVN-1876,12898259,[PATCH] Article link for links page,,subversion-importer,Major,Closed,Fixed,21/May/04 03:20,27/Oct/18 16:41,
Improvement,SVN-1556,12897939,mysterious post-update/checkout delay on huge trees,,sussman,Major,Closed,Fixed,17/Oct/03 16:47,27/Oct/18 16:41,
Bug,SVN-951,12897332,Implement 'svn switch --relocate',,kfogel,Major,Closed,Fixed,25/Oct/02 16:05,27/Oct/18 16:41,
Bug,SVN-1983,12898366,[PATCH] Add Linux From Scratch to propaganda.html,,subversion-importer,Major,Closed,Fixed,03/Aug/04 05:36,27/Oct/18 16:41,
Bug,SVN-899,12897280,"""svn update"" not respecting ""add"" setting.",,subversion-importer,Major,Closed,Fixed,12/Sep/02 16:09,27/Oct/18 16:41,
Bug,SVN-1671,12898054,"Add pool parameter to the finish_report, abort_report family of APIs",,subversion-importer,Major,Closed,Fixed,27/Dec/03 05:23,27/Oct/18 16:41,
Bug,SVN-1659,12898042,cvs2svn doesn't take care of UTF-8 conversion on file names,,subversion-importer,Major,Closed,Duplicate,19/Dec/03 08:46,27/Oct/18 16:41,
Improvement,SVN-1745,12898128,svn_handle_error should have prefix argument,,philipm,Major,Closed,Fixed,15/Feb/04 22:59,27/Oct/18 16:41,
Bug,SVN-1824,12898207,svn: Working copy 'xxxx' not locked,,subversion-importer,Major,Closed,Duplicate,08/Apr/04 14:36,27/Oct/18 16:41,
Bug,SVN-1236,12897618,svnchange: wrapper script around patch(1),,subversion-importer,Major,Closed,Won't Fix,09/Apr/03 13:37,27/Oct/18 16:41,
Improvement,SVN-1982,12898365,Create zip file for Windows.,,breser,Major,Closed,Fixed,02/Aug/04 20:19,27/Oct/18 16:41,
Bug,SVN-1106,12897487,cvs2svn: need regression test for control chars in CVS log msg,,subversion-importer,Major,Closed,Fixed,22/Jan/03 17:26,27/Oct/18 16:41,
Improvement,SVN-1585,12897968,Deltified dumps for archival and schema conversion,,ghudson,Major,Closed,Fixed,04/Nov/03 04:19,27/Oct/18 16:41,
Bug,SVN-1893,12898276,svn_client_commit may fail to set *commit_info,,ghudson,Major,Closed,Fixed,27/May/04 05:13,27/Oct/18 16:40,
Bug,SVN-1100,12897481,imports need to do checksumming,,kfogel,Major,Closed,Fixed,20/Jan/03 18:08,27/Oct/18 16:40,
Bug,SVN-1399,12897782,make merge deal with missing target paths,,subversion-importer,Major,Closed,Fixed,06/Jul/03 15:21,27/Oct/18 16:40,
Bug,SVN-1268,12897650,vc-svn-show-log-entry never matches,,subversion-importer,Major,Closed,Fixed,26/Apr/03 16:22,27/Oct/18 16:40,
Bug,SVN-1963,12898346,Trivial: Broken download link to subversion-1.1.0-rc1.tar.bz2.asc,,subversion-importer,Major,Closed,Fixed,17/Jul/04 15:21,27/Oct/18 16:40,
Bug,SVN-1680,12898063,svn status --non-recursive still recurses,,subversion-importer,Major,Closed,Fixed,31/Dec/03 20:45,27/Oct/18 16:40,
Bug,SVN-1395,12897778,Python question [was: Re: svn commit: rev 6338 - in trunk/subversion: libsvn_client tests/clients/cmdline],,subversion-importer,Major,Closed,Fixed,03/Jul/03 17:05,27/Oct/18 16:40,
Bug,SVN-1222,12897604,--in-repos-parameter of svnadmin create,,subversion-importer,Major,Closed,Abandoned,04/Apr/03 13:44,27/Oct/18 16:40,
Improvement,SVN-1615,12897998,"offer automatic BDB logfile removal option, if possible",,kfogel,Major,Closed,Fixed,26/Nov/03 04:53,27/Oct/18 16:40,
Improvement,SVN-1548,12897931,"Display current dir as ""."" rather than empty string",,julianfoad,Major,Closed,Fixed,13/Oct/03 17:17,27/Oct/18 16:40,
Bug,SVN-1756,12898139,import doesn't handle svn:eol-style or svn:keywords,,philipm,Major,Closed,Fixed,23/Feb/04 20:05,27/Oct/18 16:40,
Bug,SVN-1797,12898180,non-recursive delete of directory tree fails,,philipm,Major,Closed,Fixed,19/Mar/04 01:49,27/Oct/18 16:40,
Bug,SVN-900,12897281,svn_ra_local__split_URL should distinguish EPERM,,subversion-importer,Major,Closed,Fixed,13/Sep/02 13:20,27/Oct/18 16:40,
Bug,SVN-1922,12898305,[PATCH] Make messages in clients/cmdline/propedit-cmd.c consistent,,subversion-importer,Major,Closed,Fixed,11/Jun/04 22:29,27/Oct/18 16:40,
Bug,SVN-1068,12897449,"wc fails to error when receives "".svn"" from server",,kfogel,Major,Closed,Fixed,07/Jan/03 20:40,27/Oct/18 16:40,
Bug,SVN-1868,12898251,Fix #1209 - Escape filenames with entities when generating HTML,,subversion-importer,Major,Closed,Duplicate,17/May/04 23:56,27/Oct/18 16:40,
Bug,SVN-1219,12897601,BDB linking of python bindings links bdb3,,subversion-importer,Major,Closed,Fixed,03/Apr/03 12:37,27/Oct/18 16:40,
Bug,SVN-934,12897315,'svn co -rHEAD' fails while storing auth data,,davispw,Major,Closed,Fixed,16/Oct/02 05:52,27/Oct/18 16:40,
Improvement,SVN-1105,12897486,cvs2svn doesn't respect executable bit,,subversion-importer,Major,Closed,Fixed,22/Jan/03 17:00,27/Oct/18 16:40,
Improvement,SVN-2021,12898404,zh_TW translation available for moving over to our repository.,,ehuelsmann,Major,Closed,Fixed,24/Aug/04 21:02,27/Oct/18 16:40,
Bug,SVN-1174,12897555,Cannot run log when updating,,blair,Major,Closed,Duplicate,10/Mar/03 20:56,27/Oct/18 16:40,
Bug,SVN-1443,12897826,new configuration directive to trust default CAs,,subversion-importer,Major,Closed,Fixed,29/Jul/03 11:53,27/Oct/18 16:40,
Bug,SVN-1290,12897672,Dump/load doesn't replicate corner case.,,subversion-importer,Major,Closed,Fixed,07/May/03 08:52,27/Oct/18 16:40,
Improvement,SVN-1143,12897524,svnserve configuration,,ghudson,Major,Closed,Invalid,18/Feb/03 19:02,27/Oct/18 16:40,
Task,SVN-1095,12897476,svn_txdelta_next_window(): using wrong stream for MD5 checksum?,,cmpilato,Major,Closed,Cannot Reproduce,15/Jan/03 19:52,27/Oct/18 16:40,
Bug,SVN-1928,12898311,various client-side memory leaks,,subversion-importer,Major,Closed,Fixed,17/Jun/04 04:51,27/Oct/18 16:40,
Bug,SVN-1551,12897934,"""svn log"" handles unversioned files poorly",,julianfoad,Major,Closed,Fixed,13/Oct/03 18:39,27/Oct/18 16:40,
Improvement,SVN-2007,12898390,Add configure --disable-apache option,,subversion-importer,Major,Closed,Fixed,17/Aug/04 02:30,27/Oct/18 16:40,
Bug,SVN-1090,12897471,svn_client_copy() must notice UUIDs,,subversion-importer,Major,Closed,Fixed,14/Jan/03 22:35,27/Oct/18 16:40,
Bug,SVN-1107,12897488,cvs2svn: jaw-dropping memory consumption,,subversion-importer,Major,Closed,Fixed,22/Jan/03 17:31,27/Oct/18 16:40,
Improvement,SVN-1887,12898270,No rmdir command in svn client,,subversion-importer,Major,Closed,Won't Fix,26/May/04 01:14,27/Oct/18 16:40,
Bug,SVN-1239,12897621,SVN ci -N does not work as expected,,subversion-importer,Major,Closed,Fixed,10/Apr/03 09:36,27/Oct/18 16:40,
Bug,SVN-1332,12897715,SWIG-Java binding work,,subversion-importer,Major,Closed,Invalid,25/May/03 09:46,27/Oct/18 16:40,
Bug,SVN-1173,12897554,double 'svn merge' notifications on adds,,sussman,Major,Closed,Fixed,10/Mar/03 20:41,27/Oct/18 16:40,
Bug,SVN-1449,12897832,""".."" in svn:externals target wc path",,subversion-importer,Major,Closed,Fixed,29/Jul/03 22:38,27/Oct/18 16:40,
Improvement,SVN-2072,12898455,Tracking Korean translation,,ehuelsmann,Major,Closed,Fixed,04/Oct/04 17:36,27/Oct/18 16:40,
Bug,SVN-1019,12897400,don't run diff on binary files,,subversion-importer,Major,Closed,Fixed,03/Dec/02 19:17,27/Oct/18 16:40,
Bug,SVN-1376,12897759,Generating VC6 project files for swig bindings,,subversion-importer,Major,Closed,Fixed,27/Jun/03 14:26,27/Oct/18 16:40,
Bug,SVN-938,12897319,Small crash when updating a secondary working area.,,subversion-importer,Major,Closed,Fixed,17/Oct/02 15:59,27/Oct/18 16:40,
Bug,SVN-915,12897296,'svnlook txn TXN info' doesn't show txn creation date,,kfogel,Major,Closed,Fixed,07/Oct/02 22:18,27/Oct/18 16:40,
Task,SVN-957,12897338,"teach apr-util to find db4, instead of svn",,kfogel,Major,Closed,Fixed,28/Oct/02 15:57,27/Oct/18 16:40,
Bug,SVN-1298,12897680,Win32 Client fails with tar.gz files,,subversion-importer,Major,Closed,Cannot Reproduce,09/May/03 12:19,27/Oct/18 16:40,
